Phase-Out:,Net-zero:,Retro-fitting:,Light-weighting:,Modal shift:,Scrap age:,Regulated EV manufacture:,Modal shift rate (years):,Cumulative Electric Emissions,Cumulative Tailpipe Emissions,Cumulative WTT Emissions,Cumulative EV Production Emissions,Cumulative ICE Production Emissions,Cumulative Conversion Production Emissions,Cumulative Electric Energy,Cumulative Tailpipe Energy,Cumulative WTT Energy,Cumulative EV Production Energy,Cumulative ICE Production Energy,Cumulative Conversion Production Energy
2025,2020,0.2,840,-56,10,1,5,0.7435442320751802,26.625861557374666,7.197604112480764,8.40672763514416,0.909549217215,2.0499355765350002,40406124688.410805,405999495295.62573,93098930902.03049,162658368000.0,21830796000.0,40796514000
2025,2020,0.2,840,-56,10,1,5,0.9225087964759424,26.638345600753432,7.201148656056381,9.435914109064157,0.909549217215,2.270804056161667,50160743549.13959,406194269490.93335,93143342040.11864,182522944000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,1.1033318470985565,26.638345600753432,7.201148656056381,9.435914109064157,0.909549217215,2.270804056161667,60033455485.0461,406194269490.93335,93143342040.11864,182522944000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,1.2841488259239138,26.638345600753432,7.201148656056381,9.435914109064157,0.909549217215,2.270804056161667,69906167420.95216,406194269490.93335,93143342040.11864,182522944000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,1.4649768757661843,26.638345600753432,7.201148656056381,9.435914109064157,0.909549217215,2.270804056161667,79778879356.85812,406194269490.93335,93143342040.11864,182522944000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,1.6458172118459453,26.638345600753432,7.201148656056381,9.435914109064157,0.909549217215,2.270804056161667,89651591292.7646,406194269490.93335,93143342040.11864,182522944000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,1.8266712610874443,26.638345600753432,7.201148656056381,9.435914109064157,0.909549217215,2.270804056161667,99524303228.67105,406194269490.93335,93143342040.11864,182522944000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,2.0075114747045983,26.638345600753432,7.201148656056381,9.435914109064157,0.909549217215,2.270804056161667,109397015164.57727,406194269490.93335,93143342040.11864,182522944000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,2.1883404489765548,26.638345600753432,7.201148656056381,9.443954628391657,0.909549217215,2.270804056161667,119269727100.48349,406194269490.93335,93143342040.11864,182678136000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,2.369127275704019,26.638345600753432,7.201148656056381,9.484157225029156,0.909549217215,2.270804056161667,129142439036.38971,406194269490.93335,93143342040.11864,183454096000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,2.5498241876698993,26.638345600753432,7.201148656056381,9.612805534269157,0.909549217215,2.270804056161667,139015150972.29593,406194269490.93335,93143342040.11864,185937168000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,2.7304283750378966,26.638345600753432,7.201148656056381,9.878142672076656,0.909549217215,2.270804056161667,148887862908.20215,406194269490.93335,93143342040.11864,191058504000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,2.911032562405894,26.638345600753432,7.201148656056381,10.183682406521656,0.909549217215,2.270804056161667,158760574844.10837,406194269490.93335,93143342040.11864,196955800000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,3.0916367497738912,26.638345600753432,7.201148656056381,10.690235124154157,0.909549217215,2.270804056161667,168633286780.0146,406194269490.93335,93143342040.11864,206732896000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,3.2722409371418886,26.638345600753432,7.201148656056381,11.228949919096657,0.909549217215,2.270804056161667,178505998715.9208,406194269490.93335,93143342040.11864,217130760000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,3.452845124509886,26.638345600753432,7.201148656056381,11.735502636729155,0.909549217215,2.270804056161667,188378710651.82703,406194269490.93335,93143342040.11864,226907856000.0,21830796000.0,45192098000
2025,2020,0.2,840,-56,10,1,5,3.6334493118778832,26.638345600753432,7.201148656056381,12.322460547636654,0.909549217215,2.270804056161667,198251422587.73325,406194269490.93335,93143342040.11864,238236872000.0,21830796000.0,45192098000
2025,2020,0.2,840,-58,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,2020,0.2,840,-58,10,1,5,0.00354804443628424,3.636658048432003,0.9924476544294869,0.0080405193275,0.2919540697233333,0.08972781984833329,193953535.43965334,55696505784.04132,12591425760.381098,155192000.0,7007416000.0,1785706000
2025,2020,0.2,840,-58,10,1,5,0.008158488376815065,7.232468979835839,1.9719589954706724,0.016081038655,0.370557088495,0.1104342398133333,446650150.6479627,110720924740.18663,25078523875.52896,310384000.0,8894028000.0,2197792000
2025,2020,0.2,840,-58,10,1,5,0.015629696358653543,10.763105709730565,2.9315611500496406,0.06909677519416668,0.4996906193341667,0.1587492197316666,854681937.2310264,164691999507.39343,37367734886.509834,1380488000.0,11993462000.0,3159326000
2025,2020,0.2,840,-58,10,1,5,0.027505094574572463,13.798872602140385,3.7544087489606515,0.21533084491,0.6400531528550001,0.23467275960333325,1502842076.9441352,211039703379.63342,47956905348.15576,4296656000.0,15362412000.0,4670308000
2025,2020,0.2,840,-58,10,1,5,0.045776445943707396,16.32733492045054,4.437634471136322,0.5110668830949997,0.7804156863758335,0.34510699941666656,2499480780.8505936,249587269518.02505,56812917108.819824,10145232000.0,18731362000.0,6868100000
2025,2020,0.2,840,-58,10,1,5,0.06769492443968843,18.38973369843761,4.993425290956834,0.8325584286391661,0.8590187051475001,0.4417369592533332,3688664859.9302583,280990547270.9576,64042592032.43896,16467504000.0,20617974000.0,8791168000
2025,2020,0.2,840,-58,10,1,5,0.0929455154714734,19.999684170425233,5.426124707025069,1.3149895882891656,0.8590187051475001,0.5452690590783331,5044497059.690806,305474377682.4048,69690758462.06244,25779024000.0,20617974000.0,10851598000
2025,2020,0.2,840,-58,10,1,5,0.1202962371766006,21.188794514441028,5.7449144700084895,1.8376233445766648,0.8590187051475001,0.6557032988916665,6519770578.581403,323537296680.77905,73872587504.68236,35866504000.0,20617974000.0,13049390000
2025,2020,0.2,840,-58,10,1,5,0.15531238174277157,22.30964416900362,6.0448486032660815,2.328095023554164,0.8590187051475001,0.7592353987166665,8413364424.837526,340548877077.5641,77819257669.80544,45333216000.0,20617974000.0,15109820000
2025,2020,0.2,840,-58,10,1,5,0.1997484716581574,23.350636464275244,6.323006749502662,2.9070124151341634,0.8590187051475001,0.8765717785183331,10821136843.966366,356337864323.992,81484151639.87328,56507040000.0,20617974000.0,17444974000
2025,2020,0.2,840,-58,10,1,5,0.2569832038553382,24.28694853306477,6.572949824162838,3.662821231919162,0.8590187051475001,1.0353209982499998,13927725364.649012,370532798519.64996,84785520653.52591,71095088000.0,20617974000.0,20604300000
2025,2020,0.2,840,-58,10,1,5,0.33503936178443194,25.05412702628839,6.777522324132182,4.876939650371662,0.8590187051475001,1.2907001778183333,18171629053.6047,382157834507.4728,87493356288.09773,94529080000.0,20617974000.0,25686694000
2025,2020,0.2,840,-58,10,1,5,0.4332473384365894,25.661803051285276,6.939475803721649,5.938288201601661,0.8590187051475001,1.511568657445,23516155710.09222,391363678114.7374,89651578917.09721,115014424000.0,20617974000.0,30082278000
2025,2020,0.2,840,-58,10,1,5,0.5547161049824925,26.08288443720057,7.051620149778911,7.09612298476166,0.8590187051475001,1.7531435570366667,30131969489.08928,397740690445.95807,91162881870.9816,137362072000.0,20617974000.0,34889948000
2025,2020,0.2,840,-58,10,1,5,0.7004753955476839,26.303995741769253,7.110690827844333,8.189633613301659,0.8590187051475001,1.9809141766516667,38074866192.69841,401094045844.793,91960163876.6055,158468184000.0,20617974000.0,39422894000
2025,2020,0.2,840,-58,10,1,5,0.8713425903514552,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,47389364553.2222,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,1.0439304018071034,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,56813316855.67845,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,1.2165283738144623,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,66237269158.134674,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,1.3891378066149191,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,75661221460.59032,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,1.5617598798761079,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,85085173763.04617,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,1.7342951293036488,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,94509126065.50217,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,1.9068303787311898,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,103933078367.95816,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,2.0793656281587305,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,113357030670.41415,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,2.251900877586271,26.31556651132544,7.113976069304248,9.202739048566658,0.8590187051475001,2.19488051629,122780982972.87015,401274571277.2206,92001330381.78677,178022376000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,2.424385683836099,26.31556651132544,7.113976069304248,9.267063203186657,0.8590187051475001,2.19488051629,132204935275.32622,401274571277.2206,92001330381.78677,179263912000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,2.5967805899600984,26.31556651132544,7.113976069304248,9.524359821666657,0.8590187051475001,2.19488051629,141628887577.7823,401274571277.2206,92001330381.78677,184230056000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,2.769175496084098,26.31556651132544,7.113976069304248,9.813818517456657,0.8590187051475001,2.19488051629,151052839880.23837,401274571277.2206,92001330381.78677,189816968000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,2.9415704022080975,26.31556651132544,7.113976069304248,10.296249677106657,0.8590187051475001,2.19488051629,160476792182.69446,401274571277.2206,92001330381.78677,199128488000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,3.113965308332097,26.31556651132544,7.113976069304248,10.818883433394156,0.8590187051475001,2.19488051629,169900744485.15054,401274571277.2206,92001330381.78677,209215968000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,3.2863602144560966,26.31556651132544,7.113976069304248,11.309355112371655,0.8590187051475001,2.19488051629,179324696787.60663,401274571277.2206,92001330381.78677,218682680000.0,20617974000.0,43681116000
2025,2020,0.2,840,-58,10,1,5,3.458755120580096,26.31556651132544,7.113976069304248,11.888272503951654,0.8590187051475001,2.19488051629,188748649090.0627,401274571277.2206,92001330381.78677,229856504000.0,20617974000.0,43681116000
2025,2020,0.2,840,-60,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,2020,0.2,840,-60,10,1,5,0.0033180942744630085,3.638303051710442,0.9929016624558353,0.0080405193275,0.26949606436000006,0.08282567985999997,181383330.1727609,55721831666.66851,12596485350.000141,155192000.0,6468384000.0,1648344000
2025,2020,0.2,840,-60,10,1,5,0.00745851990433601,7.2374050331803295,1.9733447745766584,0.0080405193275,0.3368700804500001,0.10353209982499997,408221299.53319454,110797528393.88,25093964829.33146,155192000.0,8085480000.0,2060430000
2025,2020,0.2,840,-60,10,1,5,0.014256544195667846,10.773132457181877,2.934330569240897,0.05301573653916668,0.4547746086075002,0.15184707974333328,779451788.7029601,164846422710.02313,37399768559.42017,1070104000.0,10915398000.0,3021964000
2025,2020,0.2,840,-60,10,1,5,0.025531553541683794,13.799616581603175,3.754640619651887,0.199249806255,0.5895226407875003,0.22777061961499992,1395260669.9122639,211051847185.5078,47955563990.97391,3986272000.0,14149590000.0,4532946000
2025,2020,0.2,840,-60,10,1,5,0.04289628990020049,16.30762022097747,4.432298403741644,0.4869453251124997,0.7242706729675004,0.3313027194399999,2342905731.7574224,249286479062.50433,56739142012.02794,9679656000.0,17383782000.0,6593376000
2025,2020,0.2,840,-60,10,1,5,0.06363372813251746,18.33848613636634,4.979549972829829,0.8003963513291661,0.802873691739167,0.42103053928833317,3468474709.6287994,280208539605.119,63857631416.053154,15846736000.0,19270394000.0,8379082000
2025,2020,0.2,840,-60,10,1,5,0.08740464463299635,19.90660095949194,5.400964694957922,1.2747869916516654,0.802873691739167,0.5176604991249998,4745364151.657418,304055083118.856,69358504580.01373,25003064000.0,19270394000.0,10302150000
2025,2020,0.2,840,-60,10,1,5,0.11273595760828503,21.045087577230323,5.706145913711554,1.7813397092841647,0.802873691739167,0.6211925989499998,6112124557.949473,321348057591.192,73361939953.13618,34780160000.0,19270394000.0,12362580000
2025,2020,0.2,840,-60,10,1,5,0.1452887645243186,22.119151492166207,5.99351895630967,2.2637708689341642,0.802873691739167,0.7178225587866665,7872978507.78649,337648475016.5044,77143524921.53766,44091680000.0,19270394000.0,14285648000
2025,2020,0.2,840,-60,10,1,5,0.18670103365547044,23.118036117838052,6.2603799611114646,2.8185667025316636,0.802873691739167,0.8351589385883331,10117403299.660336,352797615221.6492,80659812127.06764,54799928000.0,19270394000.0,16620802000
2025,2020,0.2,840,-60,10,1,5,0.24032728616016583,24.01701804867657,6.500308487343954,3.5582944806616625,0.802873691739167,0.9939081583199998,13028725154.076445,366425320679.738,83829218161.60217,69077592000.0,19270394000.0,19780128000
2025,2020,0.2,840,-60,10,1,5,0.31354137473715143,24.757057500861166,6.697607917009736,4.724169783149162,0.802873691739167,1.2423851979,17009957531.767008,377638176224.2802,86441089701.41396,91580432000.0,19270394000.0,24725160000
2025,2020,0.2,840,-60,10,1,5,0.4059855901066672,25.34498076016393,6.854248537307409,5.753356257069161,0.802873691739167,1.4632536775266667,22041470195.71824,386543519597.4744,88529213583.35916,111445008000.0,19270394000.0,29120744000
2025,2020,0.2,840,-60,10,1,5,0.5207416889373109,25.75382136079155,6.9631086909352575,6.879028962919159,0.802873691739167,1.7048285771183336,28292417837.99608,392734524741.0671,89996654063.22986,133171888000.0,19270394000.0,33928414000
2025,2020,0.2,840,-60,10,1,5,0.6589816898196862,25.969191342103638,7.020633964161985,7.940377514149158,0.802873691739167,1.9325991967333336,35826370595.49007,396000506482.30066,90773278374.19768,153657232000.0,19270394000.0,38461360000
2025,2020,0.2,840,-60,10,1,5,0.821641227146152,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,44694326379.41771,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,0.9859988920534497,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,53669519048.423134,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,1.1503662115842623,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,62644711717.428925,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,1.3147444928584717,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,71619904386.43443,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,1.4791351434526265,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,80595097055.44002,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,1.6433712806266665,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,89570289724.44565,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,1.8076074178007064,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,98545482393.45128,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,1.9718435549747464,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,107520675062.45691,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,2.1360796921487863,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,116495867731.46254,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,2.3003158293228263,25.980527738612118,7.023852661037319,8.937401910759156,0.802873691739167,2.139663396383334,125471060400.46817,396177375261.1598,90813611026.5193,172901040000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,2.4645014542028267,25.980527738612118,7.023852661037319,9.074090739326657,0.802873691739167,2.139663396383334,134446253069.4739,396177375261.1598,90813611026.5193,175539304000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,2.6286870790828276,25.980527738612118,7.023852661037319,9.355508915789157,0.802873691739167,2.139663396383334,143421445738.47964,396177375261.1598,90813611026.5193,180971024000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,2.7928727039628285,25.980527738612118,7.023852661037319,9.829899556111656,0.802873691739167,2.139663396383334,152396638407.48538,396177375261.1598,90813611026.5193,190127352000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,2.9570583288428294,25.980527738612118,7.023852661037319,10.336452273744154,0.802873691739167,2.139663396383334,161371831076.49112,396177375261.1598,90813611026.5193,199904448000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,3.1212439537228303,25.980527738612118,7.023852661037319,10.818883433394154,0.802873691739167,2.139663396383334,170347023745.49686,396177375261.1598,90813611026.5193,209215968000.0,19270394000.0,42582220000
2025,2020,0.2,840,-60,10,1,5,3.285429578602831,25.980527738612118,7.023852661037319,11.373679266991653,0.802873691739167,2.139663396383334,179322216414.5026,396177375261.1598,90813611026.5193,219924216000.0,19270394000.0,42582220000
2025,2020,0.2,840,-62,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,2020,0.2,840,-62,10,1,5,0.002849748564368274,3.6413335161418225,0.9937489868059075,0.0,0.2526525603375001,0.07592353987166664,155781253.3351891,55768771956.95473,12606412741.769806,0.0,6064110000.0,1510982000
2025,2020,0.2,840,-62,10,1,5,0.006512488541574515,7.24377212817793,1.9750891722476114,0.0,0.30879757374583344,0.09662995983666664,356508022.346071,110895219385.91016,25114811733.094837,0.0,7411690000.0,1923068000
2025,2020,0.2,840,-62,10,1,5,0.012622691019231934,10.78446970422362,2.9373935271502627,0.044975217211666675,0.42108760056250016,0.13804279976666664,690310471.0221639,165019250612.08466,37437224630.52008,914912000.0,10106850000.0,2747240000
2025,2020,0.2,840,-62,10,1,5,0.022899255760705964,13.804241216208755,3.755835305514755,0.18316876760000003,0.5502211314016668,0.20706419964999995,1251852397.8610988,211120923507.46753,47968992021.26247,3675888000.0,13206284000.0,4120860000
2025,2020,0.2,840,-62,10,1,5,0.03918539736693415,16.292890651039052,4.428201584787621,0.46282376712999973,0.6793546622408335,0.3105962994749999,2141376844.5320973,249058887242.54276,56684318690.147865,9214080000.0,16305718000.0,6181290000
2025,2020,0.2,840,-62,10,1,5,0.05874084039527126,18.292415546125536,4.966938583783731,0.7682342740191661,0.7523431796716669,0.40032411932333317,3203745330.975025,279501949429.41376,63692537862.96636,15225968000.0,18057572000.0,7966996000
2025,2020,0.2,840,-62,10,1,5,0.0809560982041519,19.819477768779958,5.377258358325861,1.2185033563591656,0.7523431796716669,0.4969540791599998,4397884917.340907,302722576215.38245,69049074303.70128,23916720000.0,18057572000.0,9890064000
2025,2020,0.2,840,-62,10,1,5,0.10430711831855698,20.90714473589578,5.6687644077644785,1.708975035336665,0.7523431796716669,0.6004861789849998,5658517612.320826,319242263549.7218,72873594879.7842,33383432000.0,18057572000.0,11950494000
2025,2020,0.2,840,-62,10,1,5,0.13436962294721486,21.934778999952314,5.943657520796642,2.1672846370041645,0.7523431796716669,0.6971161388216665,7285411007.273514,334836555334.3364,76491515538.13101,42229376000.0,18057572000.0,13873562000
2025,2020,0.2,840,-62,10,1,5,0.17279634365025887,22.891390166255167,6.19916279031864,2.714039951274164,0.7523431796716669,0.8075503786349998,9368860709.202303,349342962402.52747,79858785825.6031,52782432000.0,18057572000.0,16071354000
2025,2020,0.2,840,-62,10,1,5,0.2227797676695778,23.75347413012345,6.429177385609282,3.437686690749163,0.7523431796716669,0.9593974583783331,12083326440.447884,362409607717.5751,82897924253.57735,66749712000.0,18057572000.0,19093318000
2025,2020,0.2,840,-62,10,1,5,0.2912688816541319,24.465544064768782,6.618952513322604,4.571399915926662,0.7523431796716669,1.20097235797,15808608983.14132,373196924596.81506,85411073969.11987,88631784000.0,18057572000.0,23900988000
2025,2020,0.2,840,-62,10,1,5,0.3780503563811158,25.032966242476764,6.770086480952438,5.57646483186416,0.7523431796716669,1.4149386976083334,20532972683.03453,381790577956.72076,87426420529.72832,108030784000.0,18057572000.0,28159210000
2025,2020,0.2,840,-62,10,1,5,0.48623944026145466,25.428545984698857,6.875381783377659,6.678015979731659,0.7523431796716669,1.649611457211667,26427369114.54776,387779893932.91223,88846355739.06975,129292088000.0,18057572000.0,32829518000
2025,2020,0.2,840,-62,10,1,5,0.6171048879494455,25.637178591840783,6.931085791773431,7.723283492306657,0.7523431796716669,1.8704799368383336,33560684538.934353,390943142279.692,89598762282.59296,149467048000.0,18057572000.0,37225102000
2025,2020,0.2,840,-62,10,1,5,0.7716642257688456,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,41988380741.71863,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,0.9277920517449779,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,50514813777.273865,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,1.0839290621798936,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,59041246812.82944,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,1.2400764426749749,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,67567679848.38504,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,1.3962356242412932,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,76094112883.9405,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,1.5522119678772919,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,84620545919.49573,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,1.7081883115132905,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,93146978955.05095,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,1.8641646551492892,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,101673411990.60617,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,2.020140998785288,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,110199845026.16139,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,2.1761173424212865,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,118726278061.71661,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,2.332093686057285,25.64761641727247,6.934049361023776,8.688145811606656,0.7523431796716669,2.0775441364883336,127252711097.27184,391105991685.7327,89635902335.89043,168090088000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,2.4880700296932865,25.64761641727247,6.934049361023776,8.897199314121655,0.7523431796716669,2.0775441364883336,135779144132.82736,391105991685.7327,89635902335.89043,172125080000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,2.644046373329288,25.64761641727247,6.934049361023776,9.347468396461656,0.7523431796716669,2.0775441364883336,144305577168.3829,391105991685.7327,89635902335.89043,180815832000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,2.800022716965289,25.64761641727247,6.934049361023776,9.837940075439155,0.7523431796716669,2.0775441364883336,152832010203.93845,391105991685.7327,89635902335.89043,190282544000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,2.9559990606012905,25.64761641727247,6.934049361023776,10.296249677106655,0.7523431796716669,2.0775441364883336,161358443239.494,391105991685.7327,89635902335.89043,199128488000.0,18057572000.0,41345962000
2025,2020,0.2,840,-62,10,1,5,3.111975404237292,25.64761641727247,6.934049361023776,10.843004991376654,0.7523431796716669,2.0775441364883336,169884876275.04953,391105991685.7327,89635902335.89043,209681544000.0,18057572000.0,41345962000
2025,2020,0.2,840,-64,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,2020,0.2,840,-64,10,1,5,0.0026174857104632587,3.6429944249200803,0.9942074064704419,0.0,0.23019455497416674,0.0690213998833333,143084624.9599935,55794343282.746895,12611522463.498331,0.0,5525078000.0,1373620000
2025,2020,0.2,840,-64,10,1,5,0.00580417608831981,7.248766291142655,1.976491154962704,0.0,0.2751105657008334,0.08282567985999997,317621487.42337155,110972721984.14816,25130437249.12732,0.0,6603142000.0,1648344000
2025,2020,0.2,840,-64,10,1,5,0.011461466221718846,10.79305338827847,2.939832604846372,0.044975217211666675,0.37617158983583343,0.12423851978999997,626838499.687679,165153222590.83594,37463894431.87591,914912000.0,9028786000.0,2472516000
2025,2020,0.2,840,-64,10,1,5,0.02106598425845771,13.804150259503103,3.7559485900759566,0.16872167832166668,0.4996906193341668,0.19325991967333328,1151895289.7392778,211123120062.51266,47964062646.80318,3373624000.0,11993462000.0,3846136000
2025,2020,0.2,840,-64,10,1,5,0.036339903246330345,16.273064716717954,4.422988836322997,0.4339295885733331,0.6288241501733335,0.2898898795099999,1986450757.4218419,248760387417.64795,56609196363.98289,8609552000.0,15092896000.0,5769204000
2025,2020,0.2,840,-64,10,1,5,0.05473584791583841,18.24101354760633,4.953209988309564,0.7248930061841661,0.7018126676041668,0.37961769935833317,2986338659.173277,278722485475.8375,63505809021.13788,14319176000.0,16844750000.0,7554910000
2025,2020,0.2,840,-64,10,1,5,0.075531368551105,19.725832480019903,5.352166223974449,1.1671215691966657,0.7018126676041668,0.46934551920666645,4104703073.5842447,301300424356.0134,68713422425.54284,22854736000.0,16844750000.0,9340616000
2025,2020,0.2,840,-64,10,1,5,0.09704137750225443,20.76146851737293,5.629713261088617,1.6495527288466652,0.7018126676041668,0.5659754790433331,5266423862.361547,317029487670.72156,72354471794.41208,32166256000.0,16844750000.0,11263684000
