,Count,Phase-Out:,Net-zero:,Retro-fitting:,Light-weighting:,Modal shift:,Scrap age:,Regulated EV manufacture:,Modal shift rate (years):,Cumulative Electric Emissions,Cumulative Tailpipe Emissions,Cumulative WTT Emissions,Cumulative EV Production Emissions,Cumulative ICE Production Emissions,Cumulative Conversion Production Emissions,Cumulative Electric Energy,Cumulative Tailpipe Energy,Cumulative WTT Energy,Cumulative EV Production Energy,Cumulative ICE Production Energy,Cumulative Conversion Production Energy
0,0,2025,2020,0.0,1400,-40,10,1,3,7.117480357198099,28.743066720703695,7.844405980248566,22.582523030534198,2.0210807955458314,0.0,389076434495.4419,442222070988.14935,101499635882.76079,402241270000.0,46333290000.0,0
0,0,2025,2020,0.0,1400,-60,18,0,3,2.927359075231644,35.85617497883337,10.05637025072699,19.885865999999996,0.0,0.0,160023825050.2724,558180463706.7766,122959871051.5275,201976236000.0,0.0,0
0,0,2025,2020,0.0,1400,-60,18,1,3,2.927359075231644,35.85617497883337,10.05637025072699,11.180566827045007,0.0,0.0,160023825050.2724,558180463706.7766,122959871051.5275,198634436000.0,0.0,0
0,0,2025,2020,0.0,1400,-60,14,0,3,3.785629675680263,30.108407992230543,8.310277573718357,23.796629999999997,0.0205533640225,0.0,206941111547.18173,465474631596.3703,104698929646.67482,241687280000.0,489186000.0,0
0,0,2025,2020,0.0,1400,-60,14,1,3,3.785629675680263,30.108407992230543,8.310277573718357,13.376861663098335,0.0205533640225,0.0,206941111547.18173,465474631596.3703,104698929646.67482,237686380000.0,471186000.0,0
0,0,2025,2020,0.0,1400,-60,10,0,3,4.659838832473705,24.397574120559213,6.6577418583540275,27.725841,1.2263507200091663,0.0,254729677817.61377,375347927806.25446,86006807504.03319,281401386000.0,29188098000.0,0
0,0,2025,2020,0.0,1400,-60,10,1,3,4.659838832473705,24.397574120559213,6.6577418583540275,15.536392324322524,1.2263507200091663,0.0,254729677817.61377,375347927806.25446,86006807504.03319,276702186000.0,28114098000.0,0
0,0,2025,2020,0.0,1400,-80,18,0,3,1.207189522906968,26.811290988638874,7.578677775448576,9.813804000000001,0.0,0.0,65990908546.43306,418799906794.3737,91330483157.60127,99676584000.0,0.0,0
0,0,2025,2020,0.0,1400,-80,18,1,3,1.207189522906968,26.811290988638874,7.578677775448576,5.51768233023,0.0,0.0,65990908546.43306,418799906794.3737,91330483157.60127,98027384000.0,0.0,0
0,0,2025,2020,0.0,1400,-80,14,0,3,1.7580092477611153,23.308865630707864,6.486542777198951,11.972102999999999,0.0,0.0,96101420109.5978,361631208251.7939,80478389409.012,121597938000.0,0.0,0
0,0,2025,2020,0.0,1400,-80,14,1,3,1.7580092477611153,23.308865630707864,6.486542777198951,6.731157579547495,0.0,0.0,96101420109.5978,361631208251.7939,80478389409.012,119586038000.0,0.0,0
0,0,2025,2020,0.0,1400,-80,10,0,3,2.268781106055375,19.679111418640844,5.375805155941358,18.668363999999997,0.4521740084950001,0.0,124022718587.75409,302892485774.3233,69189663391.35452,189503644000.0,10762092000.0,0
0,0,2025,2020,0.0,1400,-80,10,1,3,2.268781106055375,19.679111418640844,5.375805155941358,10.468753204286669,0.4521740084950001,0.0,124022718587.75409,302892485774.3233,69189663391.35452,186345544000.0,10366092000.0,0
0,0,2025,2020,0.0,1120,20,18,0,3,9.184895888474282,64.61709072035741,17.7105063063455,59.27182199999999,0.9286888897841663,0.0,501993855732.93085,995976361399.7607,226233010350.25842,621438432000.0,22491550000.0,0
0,0,2025,2020,0.0,1120,20,18,1,3,9.184895888474282,64.61709072035741,17.7105063063455,33.172332414445066,0.9286888897841663,0.0,501993855732.93085,995976361399.7607,226233010350.25842,611917242000.0,21740590000.0,0
0,0,2025,2020,0.0,1120,20,14,0,3,10.986477762136722,50.98938928196659,13.955375592363668,65.797311,1.7015574960474995,0.0,600361359870.2697,785443905392.0317,179348320102.05423,689693001000.0,41209350000.0,0
0,0,2025,2020,0.0,1120,20,14,1,3,10.986477762136722,50.98938928196659,13.955375592363668,36.78392961455256,1.7015574960474995,0.0,600361359870.2697,785443905392.0317,179348320102.05423,679091801000.0,39833430000.0,0
0,0,2025,2020,0.0,1120,20,10,0,3,12.433229168645354,40.04783760825439,10.941701325566033,69.561384,4.013930503496666,0.0,679200570459.6172,616440342344.5616,141908642417.2828,728916549000.0,97211800000.0,0
0,0,2025,2020,0.0,1120,20,10,1,3,12.433229168645354,40.04783760825439,10.941701325566033,38.83039368725001,4.013930503496666,0.0,679200570459.6172,616440342344.5616,141908642417.2828,717663484000.0,93966040000.0,0
0,0,2025,2020,0.0,1120,0,18,0,3,7.36080561516199,58.50357037468274,16.022540544431376,48.09466199999999,0.19321715156583336,0.0,402356955591.78723,901448082169.9049,204576433715.1625,504306477000.0,4679450000.0,0
0,0,2025,2020,0.0,1120,0,18,1,3,7.36080561516199,58.50357037468274,16.022540544431376,26.930734016135055,0.19321715156583336,0.0,402356955591.78723,901448082169.9049,204576433715.1625,496591622000.0,4523210000.0,0
0,0,2025,2020,0.0,1120,0,14,0,3,8.993193442629874,46.115049790724655,12.61442778187925,54.570840000000004,0.9847841918516669,0.0,491484137084.3014,710193495450.3304,161993255814.90015,572060450000.0,23850100000.0,0
0,0,2025,2020,0.0,1120,0,14,1,3,8.993193442629874,46.115049790724655,12.61442778187925,30.5188278410134,0.9847841918516669,0.0,491484137084.3014,710193495450.3304,161993255814.90015,563276720000.0,23053780000.0,0
0,0,2025,2020,0.0,1120,0,10,0,3,10.27284358274019,36.35601735684819,9.92778666726274,58.351350000000004,3.2909243879599965,0.0,561203713369.7797,559487135722.5724,128707289419.14679,611448115000.0,79701600000.0,0
0,0,2025,2020,0.0,1120,0,10,1,3,10.27284358274019,36.35601735684819,9.92778666726274,32.57244057566169,3.2909243879599965,0.0,561203713369.7797,559487135722.5724,128707289419.14679,602008270000.0,77040480000.0,0
0,0,2025,2020,0.0,1120,-20,18,0,3,5.533829374384847,52.181749438846225,14.346318407024489,37.279116,0.0,0.0,302503201554.60126,805367347547.4406,181825541991.70566,390917016000.0,0.0,0
0,0,2025,2020,0.0,1120,-20,18,1,3,5.533829374384847,52.181749438846225,14.346318407024489,20.879324410770025,0.0,0.0,302503201554.60126,805367347547.4406,181825541991.70566,384940836000.0,0.0,0
0,0,2025,2020,0.0,1120,-20,14,0,3,7.02032647508181,41.07371823050684,11.233433699187025,43.14712500000002,0.3303390010641668,0.0,383705608035.8249,632507027093.2249,144047070176.42758,452351310000.0,8000350000.0,0
0,0,2025,2020,0.0,1120,-20,14,1,3,7.02032647508181,41.07371823050684,11.233433699187025,24.141196062167534,0.3303390010641668,0.0,383705608035.8249,632507027093.2249,144047070176.42758,445415055000.0,7733230000.0,0
0,0,2025,2020,0.0,1120,-20,10,0,3,8.132718827486164,32.52148091699481,8.87576310043667,47.141316,2.555452649741663,0.0,444378720076.7776,500358436431.3924,115009671345.28003,493971436000.0,61889500000.0,0
0,0,2025,2020,0.0,1120,-20,10,1,3,8.132718827486164,32.52148091699481,8.87576310043667,26.31243007469669,2.555452649741663,0.0,444378720076.7776,500358436431.3924,115009671345.28003,486343196000.0,59823100000.0,0
0,0,2025,2020,0.0,1120,-40,18,0,3,3.9040726880412477,44.70038823719669,12.388722952239752,27.236109,0.0,0.0,213413139768.19864,692291785707.556,154771132140.80048,285603834000.0,0.0,0
0,0,2025,2020,0.0,1120,-40,18,1,3,3.9040726880412477,44.70038823719669,12.388722952239752,15.25442704966752,0.0,0.0,213413139768.19864,692291785707.556,154771132140.80048,281237639000.0,0.0,0
0,0,2025,2020,0.0,1120,-40,14,0,3,5.053617129665755,35.92907704129048,9.85922925536112,32.052150000000005,0.11219060413500004,0.0,276245523654.43024,554073847870.3427,125577250138.5263,336064675000.0,2717100000.0,0
0,0,2025,2020,0.0,1120,-40,14,1,3,5.053617129665755,35.92907704129048,9.85922925536112,17.941513141741677,0.11219060413500004,0.0,276245523654.43024,554073847870.3427,125577250138.5263,330918350000.0,2626380000.0,0
0,0,2025,2020,0.0,1120,-40,10,0,3,6.015950977690829,28.531780859464607,7.784530022761598,35.91484500000001,1.8386793455458321,0.0,328756326885.5542,438918056818.21954,100762025763.55206,376347130000.0,44530250000.0,0
0,0,2025,2020,0.0,1120,-40,10,1,3,6.015950977690829,28.531780859464607,7.784530022761598,20.049385690534198,1.8386793455458321,0.0,328756326885.5542,438918056818.21954,100762025763.55206,370537975000.0,43043450000.0,0
0,0,2025,2020,0.0,1120,-60,18,0,3,2.4721691579342595,35.85617497883337,10.05637025072699,17.719086,0.0,0.0,135138818819.64444,558180463706.7766,122959871051.5275,185806236000.0,0.0,0
0,0,2025,2020,0.0,1120,-60,18,1,3,2.4721691579342595,35.85617497883337,10.05637025072699,9.924123331045005,0.0,0.0,135138818819.64444,558180463706.7766,122959871051.5275,182965706000.0,0.0,0
0,0,2025,2020,0.0,1120,-60,14,0,3,3.196956855144785,30.10100678123332,8.30816448757959,21.20373,0.018698434022500002,0.0,174759630363.23245,465358516603.42017,104673153424.87598,222338735000.0,452850000.0,0
0,0,2025,2020,0.0,1120,-60,14,1,3,3.196956855144785,30.10100678123332,8.30816448757959,11.87374882309833,0.018698434022500002,0.0,174759630363.23245,465358516603.42017,104673153424.87598,218937970000.0,437730000.0,0
0,0,2025,2020,0.0,1120,-60,10,0,3,3.9380653868392446,24.28222640786384,6.625005732933443,24.704810999999996,1.1156732300091665,0.0,215223713544.47766,373543006289.8072,85604467020.27675,258886941000.0,27020050000.0,0
0,0,2025,2020,0.0,1120,-60,10,1,3,3.9380653868392446,24.28222640786384,6.625005732933443,13.793489968322517,1.1156732300091665,0.0,215223713544.47766,373543006289.8072,85604467020.27675,254892621000.0,26117890000.0,0
0,0,2025,2020,0.0,1120,-80,18,0,3,1.0195674441610767,26.811290988638874,7.578677775448576,8.744484,0.0,0.0,55733208614.782005,418799906794.3737,91330483157.60127,91696584000.0,0.0,0
0,0,2025,2020,0.0,1120,-80,18,1,3,1.0195674441610767,26.811290988638874,7.578677775448576,4.8976193062299975,0.0,0.0,55733208614.782005,418799906794.3737,91330483157.60127,90294764000.0,0.0,0
0,0,2025,2020,0.0,1120,-80,14,0,3,1.4847041114345003,23.308865630707864,6.486542777198951,10.667612999999998,0.0,0.0,81159862823.67676,361631208251.7939,80478389409.012,111862938000.0,0.0,0
0,0,2025,2020,0.0,1120,-80,14,1,3,1.4847041114345003,23.308865630707864,6.486542777198951,5.974727311547495,0.0,0.0,81159862823.67676,361631208251.7939,80478389409.012,110152823000.0,0.0,0
0,0,2025,2020,0.0,1120,-80,10,0,3,1.916934081336606,19.64061772648811,5.364859208770898,16.634244,0.4113655484950001,0.0,104775597429.14902,302289636825.0804,69055521047.06747,174339649000.0,9962700000.0,0
0,0,2025,2020,0.0,1120,-80,10,1,3,1.916934081336606,19.64061772648811,5.364859208770898,9.293892660286662,0.4113655484950001,0.0,104775597429.14902,302289636825.0804,69055521047.06747,171655264000.0,9630060000.0,0
0,0,2025,2020,0.0,840,20,18,0,3,7.497380839859889,64.40707774802581,17.650947401965983,52.023762000000005,0.8365606997841665,0.0,409648328780.5178,992691200275.028,225500369579.1372,567365892000.0,20686862000.0,0
0,0,2025,2020,0.0,840,20,18,1,3,7.497380839859889,64.40707774802581,17.650947401965983,28.974505302445053,0.8365606997841665,0.0,409648328780.5178,992691200275.028,225500369579.1372,559524912000.0,20078942000.0,0
0,0,2025,2020,0.0,840,20,14,0,3,8.972442458963483,50.58768768730695,13.841443845420024,57.751281,1.5327588660474996,0.0,490050822353.81396,779159967984.3927,177946425176.0198,629696016000.0,37902774000.0,0
0,0,2025,2020,0.0,840,20,14,1,3,8.972442458963483,50.58768768730695,13.841443845420024,32.13227853855256,1.5327588660474996,0.0,490050822353.81396,779159967984.3927,177946425176.0198,620965616000.0,36788934000.0,0
0,0,2025,2020,0.0,840,20,10,0,3,10.163787996887738,39.47985839919574,10.780915469770747,61.055064000000016,3.6157388634966634,0.0,554680966571.1484,607562646578.036,139924647447.43832,665528214000.0,89411672000.0,0
0,0,2025,2020,0.0,840,20,10,1,3,10.163787996887738,39.47985839919574,10.780915469770747,33.92453898325001,3.6157388634966634,0.0,554680966571.1484,607562646578.036,139924647447.43832,656260984000.0,86784152000.0,0
0,0,2025,2020,0.0,840,0,18,0,3,6.005929437811569,58.4521776549821,16.00786764243281,42.21340200000001,0.17404954156583335,0.0,328271936517.8864,900641799888.8077,204397763955.2874,460420842000.0,4303978000.0,0
0,0,2025,2020,0.0,840,0,18,1,3,6.005929437811569,58.4521776549821,16.00786764243281,23.52165770413502,0.17404954156583335,0.0,328271936517.8864,900641799888.8077,204397763955.2874,454067432000.0,4177498000.0,0
0,0,2025,2020,0.0,840,0,14,0,3,7.342459944365421,45.852610360485045,12.53982713172918,47.897639999999996,0.887091211851667,0.0,401118948935.8111,706084058577.4847,161078446782.04712,522292460000.0,21936404000.0,0
0,0,2025,2020,0.0,840,0,14,1,3,7.342459944365421,45.852610360485045,12.53982713172918,26.658577281013375,0.887091211851667,0.0,401118948935.8111,706084058577.4847,161078446782.04712,515058800000.0,21291764000.0,0
0,0,2025,2020,0.0,840,0,10,0,3,8.396859243468414,35.91447082777165,9.80276272693056,51.215849999999996,2.9644567079599944,0.0,458292822416.8324,552584920538.2211,127165159200.49287,558275230000.0,73306464000.0,0
0,0,2025,2020,0.0,840,0,10,1,3,8.396859243468414,35.91447082777165,9.80276272693056,28.457244295661692,2.9644567079599944,0.0,458292822416.8324,552584920538.2211,127165159200.49287,550501240000.0,71152224000.0,0
0,0,2025,2020,0.0,840,-20,18,0,3,4.514671726221936,52.181749438846225,14.346318407024489,32.720436,0.0,0.0,246787946847.5963,805367347547.4406,181825541991.70566,356897016000.0,0.0,0
0,0,2025,2020,0.0,840,-20,18,1,3,4.514671726221936,52.181749438846225,14.346318407024489,18.235897834770018,0.0,0.0,246787946847.5963,805367347547.4406,181825541991.70566,351975456000.0,0.0,0
0,0,2025,2020,0.0,840,-20,14,0,3,5.7299634856808686,40.93976655379003,11.195264527042792,37.870875000000005,0.2975685710641668,0.0,313108111213.7965,630407307380.229,143580698730.0519,412993770000.0,7358414000.0,0
0,0,2025,2020,0.0,840,-20,14,1,3,5.7299634856808686,40.93976655379003,11.195264527042792,21.086755842167513,0.2975685710641668,0.0,313108111213.7965,630407307380.229,143580698730.0519,407281560000.0,7142174000.0,0
0,0,2025,2020,0.0,840,-20,10,0,3,6.645329135707284,32.20162719343235,8.785153672431365,41.376636000000005,2.301945549741663,0.0,362875058427.05273,495357480695.5711,113892663355.47897,451015456000.0,56923580000.0,0
0,0,2025,2020,0.0,840,-20,10,1,3,6.645329135707284,32.20162719343235,8.785153672431365,22.9883156586967,2.301945549741663,0.0,362875058427.05273,495357480695.5711,113892663355.47897,444733376000.0,55250780000.0,0
0,0,2025,2020,0.0,840,-40,18,0,3,3.1851236071036606,44.70038823719669,12.388722952239752,23.905538999999997,0.0,0.0,174109203239.86502,692291785707.556,154771132140.80048,260748834000.0,0.0,0
0,0,2025,2020,0.0,840,-40,18,1,3,3.1851236071036606,44.70038823719669,12.388722952239752,13.32314052566751,0.0,0.0,174109203239.86502,692291785707.556,154771132140.80048,257153144000.0,0.0,0
0,0,2025,2020,0.0,840,-40,14,0,3,4.123431326292092,35.881621492182234,9.8456804370575,28.13265,0.10106102413500001,0.0,225386988980.72055,553329334472.1685,125412140260.60263,306821950000.0,2499084000.0,0
0,0,2025,2020,0.0,840,-40,14,1,3,4.123431326292092,35.881621492182234,9.8456804370575,15.670842941741663,0.10106102413500001,0.0,225386988980.72055,553329334472.1685,125412140260.60263,302583800000.0,2425644000.0,0
0,0,2025,2020,0.0,840,-40,10,0,3,4.9144215981834085,28.320494998225502,7.724654065274634,31.522995,1.6562778955458322,0.0,268436219275.6596,435614042648.2909,100024415644.34315,343618690000.0,40957210000.0,0
0,0,2025,2020,0.0,840,-40,10,1,3,4.9144215981834085,28.320494998225502,7.724654065274634,17.516248350534195,1.6562778955458322,0.0,268436219275.6596,435614042648.2909,100024415644.34315,338834680000.0,39753610000.0,0
0,0,2025,2020,0.0,840,-60,18,0,3,2.016979240636829,35.85617497883337,10.05637025072699,15.552305999999998,0.0,0.0,110253812589.01915,558180463706.7766,122959871051.5275,169636236000.0,0.0,0
0,0,2025,2020,0.0,840,-60,18,1,3,2.016979240636829,35.85617497883337,10.05637025072699,8.667679835044996,0.0,0.0,110253812589.01915,558180463706.7766,122959871051.5275,167296976000.0,0.0,0
0,0,2025,2020,0.0,840,-60,14,0,3,2.608284034609346,30.093605570236093,8.306051401440822,18.61083,0.0168435040225,0.0,142578149179.27887,465242401610.4699,104647377203.07712,202990190000.0,416514000.0,0
0,0,2025,2020,0.0,840,-60,14,1,3,2.608284034609346,30.093605570236093,8.306051401440822,10.370635983098325,0.0168435040225,0.0,142578149179.27887,465242401610.4699,104647377203.07712,200189560000.0,404274000.0,0
0,0,2025,2020,0.0,840,-60,10,0,3,3.216291941204843,24.166878695168517,6.592269607512859,21.683781,1.0049957400091667,0.0,175717749271.3365,371738084773.3592,85202126536.5205,236372496000.0,24852002000.0,0
0,0,2025,2020,0.0,840,-60,10,1,3,3.216291941204843,24.166878695168517,6.592269607512859,12.050587612322506,1.0049957400091667,0.0,175717749271.3365,371738084773.3592,85202126536.5205,233083056000.0,24121682000.0,0
0,0,2025,2020,0.0,840,-80,18,0,3,0.8319453654152074,26.811290988638874,7.578677775448576,7.6751640000000005,0.0,0.0,45475508683.13044,418799906794.3737,91330483157.60127,83716584000.0,0.0,0
0,0,2025,2020,0.0,840,-80,18,1,3,0.8319453654152074,26.811290988638874,7.578677775448576,4.277556282229995,0.0,0.0,45475508683.13044,418799906794.3737,91330483157.60127,82562144000.0,0.0,0
0,0,2025,2020,0.0,840,-80,14,0,3,1.211398975107889,23.308865630707864,6.486542777198951,9.363123,0.0,0.0,66218305537.75519,361631208251.7939,80478389409.012,102127938000.0,0.0,0
0,0,2025,2020,0.0,840,-80,14,1,3,1.211398975107889,23.308865630707864,6.486542777198951,5.218297043547495,0.0,0.0,66218305537.75519,361631208251.7939,80478389409.012,100719608000.0,0.0,0
0,0,2025,2020,0.0,840,-80,10,0,3,1.5650870566178436,19.602124034335358,5.353913261600432,14.600124000000001,0.3705570884950001,0.0,85528476270.543,301686787875.8375,68921378702.78047,159175654000.0,9163308000.0,0
0,0,2025,2020,0.0,840,-80,10,1,3,1.5650870566178436,19.602124034335358,5.353913261600432,8.119032116286656,0.3705570884950001,0.0,85528476270.543,301686787875.8375,68921378702.78047,156964984000.0,8894028000.0,0
0,0,2025,2020,0.33,1400,20,18,0,3,10.888845342145288,64.73210862531141,17.742957483151585,48.16511700000001,1.0002637157616663,10.444410000000001,595237767984.8348,997771512787.7899,226628774992.04233,489095482000.0,23807052000.0,124862058000
0,0,2025,2020,0.33,1400,20,18,1,3,10.888845342145288,64.73210862531141,17.742957483151585,27.052914944959205,1.0002637157616663,6.274045249395005,595237767984.8348,997771512787.7899,226628774992.04233,480980482000.0,22931052000.0,124862058000
0,0,2025,2020,0.33,1400,20,14,0,3,13.171057694170736,50.40285562586061,13.790058636313338,54.197286,1.575757908391666,10.77762,719994704446.1367,776293574856.3468,177232912245.1327,550217356000.0,37504260000.0,128845556000
0,0,2025,2020,0.33,1400,20,14,1,3,13.171057694170736,50.40285562586061,13.790058636313338,30.40721025240172,1.575757908391666,6.4742073090566725,719994704446.1367,776293574856.3468,177232912245.1327,541060156000.0,36124260000.0,128845556000
0,0,2025,2020,0.33,1400,20,10,0,3,15.170063640187053,37.89726321254603,10.344326657572095,62.29551900000001,3.2748360009183304,11.731290000000001,829270187760.2083,583101245780.4484,134157896820.14381,632284974000.0,77943636000.0,140246602000
0,0,2025,2020,0.33,1400,20,10,1,3,15.170063640187053,37.89726321254603,10.344326657572095,34.913199575017565,3.2748360009183304,7.0470849280883385,829270187760.2083,583101245780.4484,134157896820.14381,621730774000.0,75075636000.0,140246602000
0,0,2025,2020,0.33,1400,0,18,0,3,8.73529660216319,58.44169766418917,16.004875547857043,36.34059,0.18498027620250004,10.007790000000002,477514216501.17944,900477383003.8552,204353603415.5634,369083740000.0,4402674000.0,119642302000
0,0,2025,2020,0.33,1400,0,18,1,3,8.73529660216319,58.44169766418917,16.004875547857043,20.42705749642167,0.18498027620250004,6.011763929838338,477514216501.17944,900477383003.8552,204353603415.5634,362972940000.0,4240674000.0,119642302000
0,0,2025,2020,0.33,1400,0,14,0,3,10.807680997782253,45.428210065525896,12.421525456190144,42.335865,0.7810278328550001,10.32951,590800926275.6682,699494853617.8878,159523067567.01523,429859990000.0,18589068000.0,123488438000
0,0,2025,2020,0.33,1400,0,14,1,3,10.807680997782253,45.428210065525896,12.421525456190144,23.768052125339178,0.7810278328550001,6.2050238495116705,590800926275.6682,699494853617.8878,159523067567.01523,422718890000.0,17905068000.0,123488438000
0,0,2025,2020,0.33,1400,0,10,0,3,12.58741980340585,34.2464136435106,9.34140159066019,50.48943899999999,2.4664036826999967,11.27169,688090190744.7969,526773764374.5249,121115382960.5876,512450894000.0,58702320000.0,134752122000
0,0,2025,2020,0.33,1400,0,10,1,3,12.58741980340585,34.2464136435106,9.34140159066019,28.29523288043087,2.4664036826999967,6.770999328555006,688090190744.7969,526773764374.5249,121115382960.5876,503895894000.0,56542320000.0,134752122000
0,0,2025,2020,0.33,1400,-20,18,0,3,6.552987022547299,52.181749438846225,14.346318407024489,28.150122000000003,0.0,8.00853,358218456261.5779,805367347547.4406,181825541991.70566,285914412000.0,0.0,95741314000
0,0,2025,2020,0.33,1400,-20,18,1,3,6.552987022547299,52.181749438846225,14.346318407024489,15.827036157765,0.0,4.810791571868336,358218456261.5779,805367347547.4406,181825541991.70566,281183812000.0,0.0,95741314000
0,0,2025,2020,0.33,1400,-20,14,0,3,8.37355106570559,40.843818366923934,11.168531125965545,33.075471,0.23978924692916673,8.22684,457739428731.3172,628917916858.454,143218939022.99426,335862466000.0,5707170000.0,98351192000
0,0,2025,2020,0.33,1400,-20,14,1,3,8.37355106570559,40.843818366923934,11.168531125965545,18.576402271194162,0.23978924692916673,4.941932231646669,457739428731.3172,628917916858.454,143218939022.99426,330288966000.0,5497170000.0,98351192000
