,Count,Phase-Out:,Net-zero:,Retro-fitting:,Light-weighting:,Modal shift:,Scrap age:,Regulated EV manufacture:,Modal shift rate (years):,Cumulative Electric Emissions,Cumulative Tailpipe Emissions,Cumulative WTT Emissions,Cumulative EV Production Emissions,Cumulative ICE Production Emissions,Cumulative Conversion Production Emissions,Cumulative Electric Energy,Cumulative Tailpipe Energy,Cumulative WTT Energy,Cumulative EV Production Energy,Cumulative ICE Production Energy,Cumulative Conversion Production Energy
0,0,2025,2020,0.2,840,-54,10,1,13,4.038498939151008,32.37145948941541,8.740138468365453,12.656894460638322,0.9544652279416667,2.346727596033334,220262819205.99835,493333692446.8186,113315707935.19661,244738696000.0,22908860000.0,46703080000
0,0,2025,2020,0.2,840,-56,10,1,13,3.8684569301995975,32.285233552887284,8.716027687070115,12.322460547636654,0.909549217215,2.270804056161667,210996506320.84088,491998050896.8281,113004326802.7896,238236872000.0,21830796000.0,45192098000
0,0,2025,2020,0.2,840,-58,10,1,13,3.697517431020168,32.20316892878072,8.693112469269241,11.888272503951654,0.8590187051475001,2.19488051629,201701330357.57852,490727698939.82495,112708244239.44363,229856504000.0,20617974000.0,43681116000
0,0,2025,2020,0.2,840,-60,10,1,13,3.5279392484725944,32.108508853367276,8.66722429601666,11.373679266991653,0.802873691739167,2.139663396383334,192481296545.93088,489276513128.34515,112364424974.39436,219924216000.0,19270394000.0,42582220000
0,0,2025,2020,0.2,840,-62,10,1,13,3.357556986644852,32.022262234557196,8.64321344517092,10.843004991376654,0.7523431796716669,2.0775441364883336,183215955671.95288,487943298853.8637,112053410947.2012,209681544000.0,18057572000.0,41345962000
0,0,2025,2020,0.2,840,-64,10,1,13,3.189296031069754,31.922187817045536,8.61635338113418,10.317232563891652,0.7018126676041668,1.9947184566283331,174044074361.9269,486422334317.46515,111686315555.95853,199463232000.0,16844750000.0,39697618000
0,0,2025,2020,0.2,840,-66,10,1,13,3.0196498804455465,31.833165600052112,8.591577430514869,9.786558288276654,0.6512821555366669,1.9187949167566665,164800169343.15656,485046412450.56915,111365607438.15906,189220560000.0,15631928000.0,38186636000
0,0,2025,2020,0.2,840,-68,10,1,13,2.8507099577346096,31.738393975327394,8.565117796128382,9.28163952002082,0.6007516434691669,1.8428713768849998,155591899711.4031,483579456394.0347,111024013561.23523,179451584000.0,14419106000.0,36675654000
0,0,2025,2020,0.2,840,-70,10,1,13,2.680396817971111,31.65152665211827,8.541553352423232,8.759005763733322,0.5502211314016668,1.7669478370133331,146308040738.01025,482252741283.5319,110707337029.34557,169364104000.0,13206284000.0,35164672000
0,0,2025,2020,0.2,840,-72,10,1,13,2.51281623832261,31.545890844259365,8.512681165644704,8.244412526773322,0.4940761179933335,1.7048285771183331,137167399870.4216,480633751897.9648,110324895437.89748,159431816000.0,11858704000.0,33928414000
0,0,2025,2020,0.2,840,-74,10,1,13,2.3440526825321553,31.44991305077433,8.485916624714545,7.7073316812074895,0.4435456059258335,1.6427093172233331,127969104438.36475,479148953508.24994,109978993958.22687,149042072000.0,10645882000.0,32692156000
0,0,2025,2020,0.2,840,-76,10,1,13,2.1774082228237646,31.342570940761206,8.456481005028529,7.187965823673324,0.39301509385833344,1.5736879173399998,118882596270.61388,477501290123.57654,109589653503.52449,138970832000.0,9433060000.0,31318536000
0,0,2025,2020,0.2,840,-78,10,1,13,2.008384112823279,31.247453868851714,8.430756875100956,6.69912809407249,0.34809908313166676,1.5115686574449998,109665018794.20497,476050610495.289,109242281903.15677,129512240000.0,8354996000.0,30082278000
0,0,2025,2020,0.2,840,-80,10,1,13,1.8404388150879174,31.143391714741202,8.403583994093212,6.465953033574991,0.29756857106416673,1.4356451175733331,100501651745.827,474488727342.6542,108858897958.37816,125011672000.0,7142174000.0,28571296000
0,0,2025,2020,0.2,840,-82,10,1,13,1.6738679077856555,31.03368219889007,8.374030480884375,6.203883794520825,0.25265256033750005,1.3666237176899998,91410622315.27963,472818534396.59735,108458800421.18811,119906576000.0,6064110000.0,27197676000
0,0,2025,2020,0.2,840,-84,10,1,13,1.5028870480747465,30.949408936449945,8.351424554317466,5.978749253350824,0.21335105095166668,1.2837980378299998,82088152003.67494,471538061420.31995,108150667958.52148,115561200000.0,5120804000.0,25549332000
0,0,2025,2020,0.2,840,-86,10,1,13,1.3377815493743883,30.828726843487644,8.319107740347988,5.707005545592492,0.1628205388841667,1.2423851978999998,73071525789.74329,469705827472.5913,107709962954.74,110292792000.0,3907982000.0,24725160000
0,0,2025,2020,0.2,840,-88,10,1,13,1.1694385592427732,30.728170460122904,8.293685491964002,5.45938339581666,0.14036253352083336,1.1733637980166665,63875796980.5769,468218270911.58203,107335436229.3847,105489960000.0,3368950000.0,23351540000
0,0,2025,2020,0.2,840,-90,10,1,13,1.0006483625949523,30.629153496017423,8.269400100620915,5.187639688058327,0.12351902949833335,1.1250488180983331,54654834683.550415,466772920283.20386,106962392910.59006,100221552000.0,2964676000.0,22390006000
0,0,2025,2020,0.2,840,-50,10,1,15,4.490831511551368,33.30166511579891,8.990198045076776,13.319355716690824,1.0667552547583332,2.491672535788334,244908745533.86575,507481446139.97485,116622387025.73183,257595272000.0,25604020000.0,49587682000
0,0,2025,2020,0.2,840,-52,10,1,15,4.324372568587017,33.25146376702607,8.976247325939099,13.001002842344155,1.0218392440316666,2.408846855928334,235841688971.87527,506706080900.5604,116435499356.13007,251403832000.0,24525956000.0,47939338000
0,0,2025,2020,0.2,840,-54,10,1,15,4.163875167767243,33.162608489780595,8.951995440901932,12.656894460638322,0.9544652279416667,2.346727596033334,227086660507.7748,505345152835.80536,116108792506.3382,244738696000.0,22908860000.0,46703080000
0,0,2025,2020,0.2,840,-56,10,1,15,3.9975836464942303,33.11314583721268,8.93767313859542,12.322460547636654,0.909549217215,2.270804056161667,218025406036.3469,504566203365.752,115927194151.8703,238236872000.0,21830796000.0,45192098000
0,0,2025,2020,0.2,840,-58,10,1,15,3.8303134415965725,33.0686320242393,8.924752101217523,11.888272503951654,0.8590187051475001,2.19488051629,208931346757.93677,503864365178.6773,115763703881.84807,229856504000.0,20617974000.0,43681116000
0,0,2025,2020,0.2,840,-60,10,1,15,3.664304814909646,33.012170888990326,8.909043653775134,11.373679266991653,0.802873691739167,2.139663396383334,199906734907.65607,502991844780.65564,115554680069.88339,219924216000.0,19270394000.0,42582220000
0,0,2025,2020,0.2,840,-62,10,1,15,3.4974240215191132,32.964910053617785,8.895398094852078,10.843004991376654,0.7523431796716669,2.0775441364883336,190833806881.86993,502248588641.721,115381331713.71921,209681544000.0,18057572000.0,41345962000
0,0,2025,2020,0.2,840,-64,10,1,15,3.332597709689714,32.90435227416814,8.879078694743532,10.317232563891652,0.7018126676041668,1.9947184566283331,181850196605.5423,501326505207.4884,115153469461.51868,199463232000.0,16844750000.0,39697618000
0,0,2025,2020,0.2,840,-66,10,1,15,3.16620612246378,32.85647561331329,8.865235244460518,9.786558288276654,0.6512821555366669,1.9187949167566665,172784910981.77585,500573042143.29706,114978058946.53488,189220560000.0,15631928000.0,38186636000
0,0,2025,2020,0.2,840,-68,10,1,15,3.000396277578506,32.803688157620655,8.849921450023304,9.28163952002082,0.6007516434691669,1.8428713768849998,163748551731.27057,499740985144.58856,114784727271.99586,179451584000.0,14419106000.0,36675654000
0,0,2025,2020,0.2,840,-70,10,1,15,2.8329872733191634,32.76058612196922,8.838008322254575,8.759005763733322,0.5502211314016668,1.7669478370133331,154624793846.689,499076951868.03406,114622495577.94438,169364104000.0,13206284000.0,35164672000
0,0,2025,2020,0.2,840,-72,10,1,15,2.6682735761011687,32.69909161340195,8.82087798674956,8.244412526773322,0.4940761179933335,1.7048285771183331,145641624067.65756,498126089107.9864,114395818881.68428,159431816000.0,11858704000.0,33928414000
0,0,2025,2020,0.2,840,-74,10,1,15,2.5022084952122188,32.64876662646984,8.80621822692976,7.7073316812074895,0.4435456059258335,1.6427093172233331,136592318198.32822,497331278344.4631,114211156139.1278,149042072000.0,10645882000.0,32692156000
0,0,2025,2020,0.2,840,-76,10,1,15,2.3384195511007713,32.58674801581464,8.78876611469779,7.187965823673324,0.39301509385833344,1.5736879173399998,127663267246.31944,496367742878.46484,113981818504.96721,138970832000.0,9433060000.0,31318536000
0,0,2025,2020,0.2,840,-78,10,1,15,2.1718100602041908,32.5401129054236,8.775889578798994,6.69912809407249,0.34809908313166676,1.5115686574449998,118579495601.75917,495649619558.7337,113805670198.20421,129512240000.0,8354996000.0,30082278000
0,0,2025,2020,0.2,840,-80,10,1,15,2.0060976659806897,32.4858332890765,8.76199231672923,6.465953033574991,0.29756857106416673,1.4356451175733331,109539612471.74037,494842111303.2992,113597718626.69464,125011672000.0,7142174000.0,28571296000
0,0,2025,2020,0.2,840,-82,10,1,15,1.8417505795273208,32.42675683150079,8.745830488936505,6.203883794520825,0.25265256033750005,1.3666237176899998,100571368266.30183,493936303154.0472,113376387958.31053,119906576000.0,6064110000.0,27197676000
0,0,2025,2020,0.2,840,-84,10,1,15,1.6722945164577387,32.39785664872778,8.737919572424946,5.978749253350824,0.21335105095166668,1.2837980378299998,91335168930.20432,493493063704.12476,113263902790.15646,115561200000.0,5120804000.0,25549332000
0,0,2025,2020,0.2,840,-86,10,1,15,1.5090798070444484,32.331157692974806,8.71986088324384,5.707005545592492,0.1628205388841667,1.2423851978999998,82422606663.70813,492475279611.981,113013850199.86961,110292792000.0,3907982000.0,24725160000
0,0,2025,2020,0.2,840,-88,10,1,15,1.3418844271726813,32.29012401334871,8.710219790020359,5.45938339581666,0.14036253352083336,1.1733637980166665,73290271793.3948,491887306131.5143,112849629527.89091,105489960000.0,3368950000.0,23351540000
0,0,2025,2020,0.2,840,-90,10,1,15,1.1738849219429746,32.25385833624264,8.702586155534286,5.187639688058327,0.12351902949833335,1.1250488180983331,64113176065.924126,491390712862.0842,112698246737.95407,100221552000.0,2964676000.0,22390006000
0,0,2025,2020,0.2,840,-50,10,1,17,4.628950932519591,33.853278186527746,9.137954554996663,13.319355716690824,1.0667552547583332,2.491672535788334,252433399453.70544,515857328670.908,118570045287.38257,257595272000.0,25604020000.0,49587682000
0,0,2025,2020,0.2,840,-52,10,1,17,4.467413848229125,33.83011738730915,9.131228475673764,13.001002842344155,1.0218392440316666,2.408846855928334,243635346179.06512,515492075280.4398,118478538447.2692,251403832000.0,24525956000.0,47939338000
0,0,2025,2020,0.2,840,-54,10,1,17,4.311967803592859,33.7676047841772,9.114003714017933,12.656894460638322,0.9544652279416667,2.346727596033334,235155835645.16678,514530387250.90454,118244680707.79929,244738696000.0,22908860000.0,46703080000
0,0,2025,2020,0.2,840,-56,10,1,17,4.150477289508956,33.746255231108684,9.107166719173684,12.322460547636654,0.909549217215,2.270804056161667,226356981050.93933,514177143489.05273,118162328007.0504,238236872000.0,21830796000.0,45192098000
0,0,2025,2020,0.2,840,-58,10,1,17,3.9879456918688554,33.73045674429592,9.101888290354351,11.888272503951654,0.8590187051475001,2.19488051629,217522307386.46103,513910051126.0367,118100231843.68571,229856504000.0,20617974000.0,43681116000
0,0,2025,2020,0.2,840,-60,10,1,17,3.8265964761770874,33.70320656329049,9.093964339119886,11.373679266991653,0.802873691739167,2.139663396383334,208752726361.56717,513480039573.6009,117994286907.61009,219924216000.0,19270394000.0,42582220000
0,0,2025,2020,0.2,840,-62,10,1,17,3.6643224229479543,33.68575838584065,9.088245179902305,10.843004991376654,0.7523431796716669,2.0775441364883336,199932528074.6195,513187927891.25977,117926212299.87843,209681544000.0,18057572000.0,41345962000
0,0,2025,2020,0.2,840,-64,10,1,17,3.5040558479330057,33.65541921196789,9.07998628750365,10.317232563891652,0.7018126676041668,1.9947184566283331,191198480267.22626,512723812358.68713,117804822448.12325,199463232000.0,16844750000.0,39697618000
0,0,2025,2020,0.2,840,-66,10,1,17,3.342085195462321,33.639006799924346,9.074502984536553,9.786558288276654,0.6512821555366669,1.9187949167566665,182375376447.5074,512446347202.4421,117740521864.70354,189220560000.0,15631928000.0,38186636000
0,0,2025,2020,0.2,840,-68,10,1,17,3.1806019856252488,33.6183248852569,9.067712479472485,9.28163952002082,0.6007516434691669,1.8428713768849998,173576068578.7726,512099801247.95404,117660567168.46048,179451584000.0,14419106000.0,36675654000
0,0,2025,2020,0.2,840,-70,10,1,17,3.017349129814958,33.608690422444035,9.064709181537346,8.759005763733322,0.5502211314016668,1.7669478370133331,164680331440.56494,511942524667.95013,117616440350.40425,169364104000.0,13206284000.0,35164672000
0,0,2025,2020,0.2,840,-72,10,1,17,2.856757028310466,33.58095102509903,9.05655790877082,8.244412526773322,0.4940761179933335,1.7048285771183331,155923171231.23938,511502582268.5876,117508877985.75638,159431816000.0,11858704000.0,33928414000
0,0,2025,2020,0.2,840,-74,10,1,17,2.6946773844334846,33.56553700788391,9.051154746270809,7.7073316812074895,0.4435456059258335,1.6427093172233331,147093389058.92654,511235409101.5653,117447515453.93478,149042072000.0,10645882000.0,32692156000
0,0,2025,2020,0.2,840,-76,10,1,17,2.5349953366168823,33.53817754379648,9.042866492679915,7.187965823673324,0.39301509385833344,1.5736879173399998,138390337068.00217,510795030279.25616,117340532917.83311,138970832000.0,9433060000.0,31318536000
0,0,2025,2020,0.2,840,-78,10,1,17,2.372162015316526,33.52861687456577,9.039814587509097,6.69912809407249,0.34809908313166676,1.5115686574449998,129514478032.13522,510637097077.8246,117295320070.8838,129512240000.0,8354996000.0,30082278000
0,0,2025,2020,0.2,840,-80,10,1,17,2.2100900156536305,33.51240625768599,9.03606926933326,6.465953033574991,0.29756857106416673,1.4356451175733331,120674614282.85336,510406463743.79694,117221522667.17212,125011672000.0,7142174000.0,28571296000
0,0,2025,2020,0.2,840,-82,10,1,17,2.0493764107527754,33.49204919761543,9.030148142152997,6.203883794520825,0.25265256033750005,1.3666237176899998,111905855163.31142,510085185145.0523,117136896074.93433,119906576000.0,6064110000.0,27197676000
0,0,2025,2020,0.2,840,-84,10,1,17,1.8829993293014895,33.5054931345879,9.033474586271973,5.978749253350824,0.21335105095166668,1.2837980378299998,102841218251.64925,510282183097.6296,117174023543.7606,115561200000.0,5120804000.0,25549332000
0,0,2025,2020,0.2,840,-86,10,1,17,1.7231468232933664,33.480075401405806,9.026319168987655,5.707005545592492,0.1628205388841667,1.2423851978999998,94113824799.8833,509887213600.9166,117069763975.5548,110292792000.0,3907982000.0,24725160000
0,0,2025,2020,0.2,840,-88,10,1,17,1.5587584823561493,33.484559083462536,9.028746017945844,5.45938339581666,0.14036253352083336,1.1733637980166665,85135558149.50441,509987156593.8181,117066365579.68947,105489960000.0,3368950000.0,23351540000
0,0,2025,2020,0.2,840,-90,10,1,17,1.3932941356586617,33.49627968465032,9.033846079879668,5.187639688058327,0.12351902949833335,1.1250488180983331,76097597947.80098,510216083657.70026,117084487900.05678,100221552000.0,2964676000.0,22390006000
0,0,2025,2020,0.2,840,-50,10,1,19,4.7812553425612485,34.288762189735145,9.254604431249266,13.319355716690824,1.0667552547583332,2.491672535788334,260735808513.84613,522469867511.12244,120107670230.79195,257595272000.0,25604020000.0,49587682000
0,0,2025,2020,0.2,840,-52,10,1,19,4.625332975596251,34.286949192795426,9.253582014937843,13.001002842344155,1.0218392440316666,2.408846855928334,252244601967.8389,522428386632.9734,120091464045.53514,251403832000.0,24525956000.0,47939338000
0,0,2025,2020,0.2,840,-54,10,1,19,4.475606980016446,34.24523343764835,9.241904982267464,12.656894460638322,0.9544652279416667,2.346727596033334,244077081301.66977,521781888104.93744,119930908235.26782,244738696000.0,22908860000.0,46703080000
0,0,2025,2020,0.2,840,-56,10,1,19,4.319637719627805,34.24607843681646,9.240977440682816,12.322460547636654,0.909549217215,2.270804056161667,235579860217.53418,521764727796.92163,119926907366.40414,238236872000.0,21830796000.0,45192098000
0,0,2025,2020,0.2,840,-58,10,1,19,4.162570841917801,34.25294994434039,9.241732650199248,11.888272503951654,0.8590187051475001,2.19488051629,227044440381.62424,521840855821.3162,119944859181.97919,229856504000.0,20617974000.0,43681116000
0,0,2025,2020,0.2,840,-60,10,1,19,4.006621133991105,34.24876104300086,9.239954353865748,11.373679266991653,0.802873691739167,2.139663396383334,218570675194.33902,521760193357.50183,119920292305.81522,219924216000.0,19270394000.0,42582220000
0,0,2025,2020,0.2,840,-62,10,1,19,3.849706769519708,34.25484917443809,9.240492878626313,10.843004991376654,0.7523431796716669,2.0775441364883336,210044476097.7318,521824248351.4253,119935328552.11171,209681544000.0,18057572000.0,41345962000
0,0,2025,2020,0.2,840,-64,10,1,19,3.6947654976815083,34.24836679444094,9.238597544945778,10.317232563891652,0.7018126676041668,1.9947184566283331,201601927004.4309,521721686425.41565,119897995858.59984,199463232000.0,16844750000.0,39697618000
0,0,2025,2020,0.2,840,-66,10,1,19,3.5379958892522216,34.25679457882817,9.239714358280903,9.786558288276654,0.6512821555366669,1.9187949167566665,193064495058.11093,521820009091.23926,119921413642.2062,189220560000.0,15631928000.0,38186636000
0,0,2025,2020,0.2,840,-68,10,1,19,3.3816465969882383,34.26145914391671,9.239652765879576,9.28163952002082,0.6007516434691669,1.8428713768849998,184546808729.39047,521856761329.55695,119930967086.72081,179451584000.0,14419106000.0,36675654000
0,0,2025,2020,0.2,840,-70,10,1,19,3.223404182446812,34.27824644913421,9.243683544128974,8.759005763733322,0.5502211314016668,1.7669478370133331,175925563682.20413,522099555825.77313,119980080960.23944,169364104000.0,13206284000.0,35164672000
0,0,2025,2020,0.2,840,-72,10,1,19,3.0677937752405837,34.2771558238078,9.242621005103565,8.244412526773322,0.4940761179933335,1.7048285771183331,167441307792.85165,522062971605.91614,119966556225.8158,159431816000.0,11858704000.0,33928414000
0,0,2025,2020,0.2,840,-74,10,1,19,2.910579503782045,34.28930309847401,9.244525682592636,7.7073316812074895,0.4435456059258335,1.6427093172233331,158879309514.694,522212354436.1155,120002535965.62347,149042072000.0,10645882000.0,32692156000
0,0,2025,2020,0.2,840,-76,10,1,19,2.755860996186856,34.2893061185188,9.243472054244766,7.187965823673324,0.39301509385833344,1.5736879173399998,150449153468.5105,522184994016.7272,119992149559.57016,138970832000.0,9433060000.0,31318536000
0,0,2025,2020,0.2,840,-78,10,1,19,2.597737131145491,34.309014744942154,9.248176436490912,6.69912809407249,0.34809908313166676,1.5115686574449998,141831911678.1337,522469316171.86176,120050306812.4772,129512240000.0,8354996000.0,30082278000
0,0,2025,2020,0.2,840,-80,10,1,19,2.4402673969238378,34.32285860132482,9.25244581086283,6.465953033574991,0.29756857106416673,1.4356451175733331,133244433678.57738,522694110407.35175,120082420593.8646,125011672000.0,7142174000.0,28571296000
0,0,2025,2020,0.2,840,-82,10,1,19,2.2841505998263574,34.33306948665331,9.25460944732389,6.203883794520825,0.25265256033750005,1.3666237176899998,124727638497.04805,522834302506.3642,120105718272.2698,119906576000.0,6064110000.0,27197676000
0,0,2025,2020,0.2,840,-84,10,1,19,2.121932563072382,34.379942991845326,9.266807491940472,5.978749253350824,0.21335105095166668,1.2837980378299998,115892921316.97859,523536751039.8549,120260960980.81442,115561200000.0,5120804000.0,25549332000
0,0,2025,2020,0.2,840,-86,10,1,19,1.9664626979092852,34.38711569753574,9.268259920890756,5.707005545592492,0.1628205388841667,1.2423851978999998,107406189483.88895,523633477276.40027,120271801166.88708,110292792000.0,3907982000.0,24725160000
0,0,2025,2020,0.2,840,-88,10,1,19,1.806018710077014,34.42753413881542,9.28021409262387,5.45938339581666,0.14036253352083336,1.1733637980166665,98644031351.02695,524276512221.953,120395367725.84605,105489960000.0,3368950000.0,23351540000
0,0,2025,2020,0.2,840,-90,10,1,19,1.644284074061525,34.477138643919034,9.295367072783892,5.187639688058327,0.12351902949833335,1.1250488180983331,89810390697.75652,525078218496.3317,120547309870.13477,100221552000.0,2964676000.0,22390006000
0,0,2025,2020,0.2,840,-50,10,1,21,4.9436916202961605,34.64129685899804,9.34903528345367,13.319355716690824,1.0667552547583332,2.491672535788334,269593756959.91223,527822875143.6726,121352414232.59865,257595272000.0,25604020000.0,49587682000
0,0,2025,2020,0.2,840,-52,10,1,21,4.7938788892144215,34.65676541628444,9.352630118151692,13.001002842344155,1.0218392440316666,2.408846855928334,261436428172.0281,528043495823.1214,121397165720.3227,251403832000.0,24525956000.0,47939338000
0,0,2025,2020,0.2,840,-54,10,1,21,4.650350719740588,34.63188520474412,9.34544410418379,12.656894460638322,0.9544652279416667,2.346727596033334,253606948757.5361,527652150701.0563,121295949567.02815,244738696000.0,22908860000.0,46703080000
0,0,2025,2020,0.2,840,-56,10,1,21,4.5004173245745145,34.65069722238908,9.349300405714011,12.322460547636654,0.909549217215,2.270804056161667,245439385206.98782,527907057950.911,121355376371.59352,238236872000.0,21830796000.0,45192098000
0,0,2025,2020,0.2,840,-58,10,1,21,4.349317480242201,34.67592063009065,9.354939989121364,11.888272503951654,0.8590187051475001,2.19488051629,237231696495.81485,528261031050.8308,121438128932.0266,229856504000.0,20617974000.0,43681116000
0,0,2025,2020,0.2,840,-60,10,1,21,4.199279991414056,34.690400383719144,9.358136746755243,11.373679266991653,0.802873691739167,2.139663396383334,229082879297.73035,528463174992.0916,121479439532.93373,219924216000.0,19270394000.0,42582220000
0,0,2025,2020,0.2,840,-62,10,1,21,4.048253663137578,34.71554171758816,9.36374101568848,10.843004991376654,0.7523431796716669,2.0775441364883336,220880157571.09796,528815555390.60046,121561755994.39401,209681544000.0,18057572000.0,41345962000
0,0,2025,2020,0.2,840,-64,10,1,21,3.899187023631837,34.72837198025271,9.366997134303654,10.317232563891652,0.7018126676041668,1.9947184566283331,212759061652.7219,529005679717.5334,121592469571.8427,199463232000.0,16844750000.0,39697618000
0,0,2025,2020,0.2,840,-66,10,1,21,3.748191456806288,34.75690849508356,9.373456898931009,9.786558288276654,0.6512821555366669,1.9187949167566665,204538365915.0475,529408211572.6447,121686897462.0889,189220560000.0,15631928000.0,38186636000
0,0,2025,2020,0.2,840,-68,10,1,21,3.5975618656717967,34.78209163902207,9.378842521542474,9.28163952002082,0.6007516434691669,1.8428713768849998,196334136953.663,529755252824.18463,121768909877.69292,179451584000.0,14419106000.0,36675654000
0,0,2025,2020,0.2,840,-70,10,1,21,3.444939195251669,34.82026799455032,9.388567551941298,8.759005763733322,0.5502211314016668,1.7669478370133331,188020577815.1054,530321914382.1131,121893504311.05878,169364104000.0,13206284000.0,35164672000
0,0,2025,2020,0.2,840,-72,10,1,21,3.29492526080943,34.84075018466688,9.393243511658483,8.244412526773322,0.4940761179933335,1.7048285771183331,179842722495.9063,530611858212.30963,121956105277.2889,159431816000.0,11858704000.0,33928414000
0,0,2025,2020,0.2,840,-74,10,1,21,3.143213296783854,34.87520898133262,9.401064059615127,7.7073316812074895,0.4435456059258335,1.6427093172233331,171582979681.30164,531098453040.2821,122070885903.6585,149042072000.0,10645882000.0,32692156000
0,0,2025,2020,0.2,840,-76,10,1,21,2.994076565795324,34.897362583770224,9.405867032654456,7.187965823673324,0.39301509385833344,1.5736879173399998,163459217425.32593,531405440851.8254,122138696364.78537,138970832000.0,9433060000.0,31318536000
0,0,2025,2020,0.2,840,-78,10,1,21,2.8413287903433257,34.9407654019125,9.416850314237939,6.69912809407249,0.34809908313166676,1.5115686574449998,155136810478.1396,532047779247.97314,122280534174.71664,129512240000.0,8354996000.0,30082278000
0,0,2025,2020,0.2,840,-80,10,1,21,2.689148372192135,34.978939069985294,9.427607773053488,6.465953033574991,0.29756857106416673,1.4356451175733331,146839122777.59573,532641252944.514,122398385582.14003,125011672000.0,7142174000.0,28571296000
0,0,2025,2020,0.2,840,-82,10,1,21,2.538316473077122,35.013895434921764,9.436316218176456,6.203883794520825,0.25265256033750005,1.3666237176899998,138611776428.44376,533155016560.7579,122509050527.25372,119906576000.0,6064110000.0,27197676000
0,0,2025,2020,0.2,840,-84,10,1,21,2.381028954648509,35.08783097153045,9.455696034624696,5.978749253350824,0.21335105095166668,1.2837980378299998,130048662770.80354,534266639374.0547,122759910334.62292,115561200000.0,5120804000.0,25549332000
0,0,2025,2020,0.2,840,-86,10,1,21,2.230670614215843,35.12138641345022,9.464116720050272,5.707005545592492,0.1628205388841667,1.2423851978999998,121842230273.48428,534761405013.6898,122863926512.24995,110292792000.0,3907982000.0,24725160000
0,0,2025,2020,0.2,840,-88,10,1,21,2.074983346753118,35.190894897910894,9.483783486410887,5.45938339581666,0.14036253352083336,1.1733637980166665,113340495156.41258,535844085825.6824,123090274225.11633,105489960000.0,3368950000.0,23351540000
0,0,2025,2020,0.2,840,-90,10,1,21,1.9178316729553084,35.27116732523215,9.507074543230226,5.187639688058327,0.12351902949833335,1.1250488180983331,104757734067.77257,537109470508.56586,123350546703.05736,100221552000.0,2964676000.0,22390006000
0,0,2025,2020,0.2,840,-50,10,1,23,5.113603611508546,34.93252115099764,9.427043378753012,13.319355716690824,1.0667552547583332,2.491672535788334,278862321473.8382,532244924927.0861,122380681016.69913,257595272000.0,25604020000.0,49587682000
0,0,2025,2020,0.2,840,-52,10,1,23,4.970266694585481,34.96226577481875,9.434452464284888,13.001002842344155,1.0218392440316666,2.408846855928334,271058849900.65515,532682064284.54504,122475788842.97256,251403832000.0,24525956000.0,47939338000
0,0,2025,2020,0.2,840,-54,10,1,23,4.833288432464777,34.95129318625832,9.430976422288545,12.656894460638322,0.9544652279416667,2.346727596033334,263586667108.58362,532501498063.0698,122423592406.31023,244738696000.0,22908860000.0,46703080000
0,0,2025,2020,0.2,840,-56,10,1,23,4.689770411489772,34.98494752351417,9.438784594218045,12.322460547636654,0.909549217215,2.270804056161667,255769474500.295,532981156773.76746,122535415984.57614,238236872000.0,21830796000.0,45192098000
0,0,2025,2020,0.2,840,-58,10,1,23,4.545020450786541,35.02533119658031,9.44845909518739,11.888272503951654,0.8590187051475001,2.19488051629,247910565350.15543,533564654066.5192,122671699595.10878,229856504000.0,20617974000.0,43681116000
0,0,2025,2020,0.2,840,-60,10,1,23,4.401277170287159,35.05523288257289,9.455765680011728,11.373679266991653,0.802873691739167,2.139663396383334,240108228601.1393,534000420690.22974,122767430720.55307,219924216000.0,19270394000.0,42582220000
0,0,2025,2020,0.2,840,-62,10,1,23,4.256529395876514,35.096113818450974,9.465554694131127,10.843004991376654,0.7523431796716669,2.0775441364883336,232250772464.22037,534590982944.7001,122905326490.19258,209681544000.0,18057572000.0,41345962000
0,0,2025,2020,0.2,840,-64,10,1,23,4.113743414600869,35.124898003314726,9.473066360295059,10.317232563891652,0.7018126676041668,1.9947184566283331,224473269974.4253,535022891567.54364,122992252204.52289,199463232000.0,16844750000.0,39697618000
0,0,2025,2020,0.2,840,-66,10,1,23,3.9689454093165804,35.17004607807731,9.48393986729421,9.786558288276654,0.6512821555366669,1.9187949167566665,216592271041.01575,535676726665.98413,123145340617.64462,189220560000.0,15631928000.0,38186636000
0,0,2025,2020,0.2,840,-68,10,1,23,3.8244684897662595,35.21217935237054,9.493825363177113,9.28163952002082,0.6007516434691669,1.8428713768849998,208725030275.85785,536280093624.0988,123287210444.14937,179451584000.0,14419106000.0,36675654000
0,0,2025,2020,0.2,840,-70,10,1,23,3.6779159177495857,35.268024923372174,9.508254341003608,8.759005763733322,0.5502211314016668,1.7669478370133331,200743691606.76532,537114297537.3449,123474158383.47485,169364104000.0,13206284000.0,35164672000
0,0,2025,2020,0.2,840,-72,10,1,23,3.5339528575461747,35.30632813494175,9.51767079968221,8.244412526773322,0.4940761179933335,1.7048285771183331,192896994955.686,537673981930.6425,123599645798.07274,159431816000.0,11858704000.0,33928414000
0,0,2025,2020,0.2,840,-74,10,1,23,3.3882139790076233,35.35921818891166,9.530378371068508,7.7073316812074895,0.4435456059258335,1.6427093172233331,184964986590.7005,538439143191.54834,123779522808.99153,149042072000.0,10645882000.0,32692156000
